id	artist	level	popularity	followers	genre1	genre2	genre3	genre4	genre5
06nsZ3qSOYZ2hPVIMcr1IN	J.J. Cale	3	59	87481	album rock	blues	bluesrock	chicago blues	classic rock
0AD4odMWVQ2wUSlgxOB5Rl	Jeff Beck	3	55	93693	album rock	art rock	blues	bluesrock	british blues
5xLSa7l4IV1gsQfhAMvl0U	B.B. King	3	65	332926	blues	bluesrock	classic rock	electric blues	jazz blues
2ScuQMRWThcifBRIvNDFDC	John Mayall & The Bluesbreakers	3	47	28833	acoustic blues	blues	bluesrock	british blues	british invasion
2gCsNOpiBaMNh20jQ5prf0	Buddy Guy	3	55	115997	acoustic blues	album rock	blues	bluesrock	chicago blues
5fsDcuclIe8ZiBD5P787K1	Stevie Ray Vaughan	3	65	317319	album rock	bluesrock	classic rock	electric blues	hard rock
2rc78XDH9zuJP6bm78lU8Z	Derek & The Dominos	3	55	45971	album rock	blues	bluesrock	british blues	chicago blues
27a0GiCba9K9lnkKidroFU	Canned Heat	3	54	68215	acoustic blues	album rock	blues	bluesrock	chicago blues
2e53aHBQdCMKWqHDuyJsjC	Free	3	55	44892	album rock	art rock	blues	bluesrock	british blues
1WRM9i067hd2ujxxi8FI3m	Steppenwolf	3	62	91603	album rock	bluesrock	british blues	classic rock	electric blues
09C0xjtosNAIXP36wTnWxd	Fats Domino	3	54	52004	adult standards	blues	brill building pop	chicago blues	christmas
5hIClg6noTaCzMu2s5wp4f	Carl Perkins	3	47	20550	blues	brill building pop	chicago blues	delta blues	jump blues
2bmixwMZXlkl2sbIbOfviq	Bo Diddley	3	51	39979	acoustic blues	blues	bluesrock	brill building pop	british blues
0N5PyKJzS3M1XNlaCL7bbE	Wilson Pickett	3	56	50468	adult standards	blues	bluesrock	brill building pop	chicago blues
0f8MDDzIc6M4uH1xH0o0gy	Robert Johnson	3	53	101009	acoustic blues	blues	bluesrock	chicago blues	classic rock
1p0t3JtUTayV2wb1RGN9mO	Eddie Cochran	3	52	34397	adult standards	bluesrock	brill building pop	christmas	classic rock
0JDkhL4rjiPNEp92jAgJnS	Roy Orbison	3	64	169554	adult standards	brill building pop	christmas	classic rock	folk
2zyz0VJqrDXeFDIyrfVXSo	Jerry Lee Lewis	3	56	87193	adult standards	blues	bluesrock	brill building pop	christmas
4xls23Ye9WR9yy3yYMpAMm	Little Richard	3	59	89234	adult standards	blues	bluesrock	brill building pop	christmas
4MVyzYMgTwdP7Z49wAZHx0	Lynyrd Skynyrd	3	72	472409	album rock	bluesrock	classic rock	country rock	hard rock
2AM4ilv6UzW0uMRuqKtDgN	ZZ Top	3	68	451556	album rock	bluesrock	classic rock	electric blues	hard rock
5M52tdBnJaKSvOpJGz8mfZ	Black Sabbath	3	72	881759	album rock	alternative rock	classic rock	hard rock	metal
1dfeR4HaWDbWqFHLkxsg1d	Queen	3	82	2855310	album rock	classic rock	glam rock	heavy christmas	rock
1OwarW4LEHnoep20ixRA0y	Robert Plant	3	55	110475	album rock	art rock	bluesrock	british blues	classic rock
55bGuHb50r5c0PeqqMeNBV	Jimmy Page	3	42	51891	album rock	art rock	bluesrock	british blues	classic rock
0k17h0D3J5VfsdmQ1iZtE9	Pink Floyd	3	81	1989634	album rock	art rock	classic rock	mellow gold	progressive rock
568ZhdwyaiCyOGJRtNYhWf	Deep Purple	3	66	478295	album rock	art rock	bluesrock	british blues	classic funk rock
7Ey4PD4MYsKc5I2dolUwbH	Aerosmith	3	76	1166766	album rock	alternative rock	classic rock	hard rock	mellow gold
