id	artist	level	popularity	followers	genre1	genre2	genre3	genre4	genre5
4ESlhHwH8SZKiDYK4E9rH5	Swan Lake	7	20	2150	freak folk	indie rock
5xeBMeW0YzWIXSVzAxhM8O	of Montreal	7	55	94364	alternative dance	alternative rock	antifolk	athens indie	chamber pop
7HNes0ULo1rDPIOAIc28uT	The Minders	7	18	1074	e6fi	neopsychedelic	portland indie
4GHF2TzZ7lTe8qNvLl8R01	Elf Power	7	26	3939	athens indie	e6fi	lofi	neopsychedelic
0O5sXbPJPWbHKnbLfdLARS	Beulah	7	36	6288	alternative rock	athens indie	e6fi	folk christmas	indie pop
0No2Og1pAwgw0eMmY6PPVP	Brainiac	7	21	2075	dancepunk	experimental rock	lofi	math rock	noise pop
0fiUV7n91Qqmgln2vQMVdO	Quasi	7	27	3728	alternative pop	alternative rock	e6fi	gbvfi	indie rock
2JpHk8yju1DH1l3c9sXzOS	Dismemberment Plan	7	37	10300	alternative rock	dancepunk	e6fi	emo	emo punk
0Xjtselvq13TzhtPlo7g0r	The Music Tapes	7	19	1972	e6fi	freak folk	laboratorio	lofi	neopsychedelic
6Ie3AGpMtPRqKcZERnoTYf	Major Organ and the Adding Machine	7	11	946	e6fi	freak folk	neopsychedelic
7JJgTy5hFETeQWs8D71mOq	Circulatory System	7	26	2747	e6fi	freak folk	lofi	neopsychedelic	noise pop
1ObsHTgbvIYOfSHohHuV6n	Islands	7	45	24802	canadian indie	chamber pop	freak folk	indie folk	indie pop
572aBw8LAuVMk47tfozZZr	Maps & Atlases	7	44	25531	chamber pop	chicago indie	indie pop	indie rock	math pop
2iAV7cz31CQA4DSGhEegAt	By The End Of Tonight	7	19	1052	indie christmas	math pop	math rock	post rock
2QzoDw6X9beHUD8XVvfkDn	Bygones	7	15	966	math pop
4IwOItqRhsIoRuD5HP4vyC	Slint	7	39	23155	alternative rock	dancepunk	dream pop	emo	experimental
5OBJZtgvHxSJZYyQ8T9AoS	Faraquet	7	26	3397	math pop	math rock	noise rock	post rock	posthardcore
59fdviAuZluHCbp0zL58Iu	Sleeping People	7	15	1471	math pop	math rock
0ihBDeJlIlXo4LFfAllsGm	The Sea and Cake	7	44	18329	alternative rock	chamber pop	chicago indie	freak folk	indie pop
1YFIyRFTa7povIpq08DcCA	Trans Am	7	32	5749	dancepunk	experimental rock	math rock	noise rock	post rock
09Q4XEmbjQTQ8P36ZzVVLv	Isotope 217	7	27	1535	post rock
3ikKyCOrsMeANi0d5u8BCR	Tobacco	7	44	26706	abstract hip hop	alternative dance	chillwave	dancepunk	escape room
58QtT72IwrKii9TYqAhY3A	Okay	7	25	1710	freak folk
4FdSsjcX7vzOnN5zNqQWAy	Casiotone For The Painfully Alone	7	37	8444	antifolk	lofi	twee pop
0kIla4iY9d3OLHiPdCHkAd	Ten In The Swear Jar	7	13	458
7FeCvXxNn2D4Cf38i0zDul	Karl Blau	7	41	3343	antifolk	chamber psych	freak folk	new weird america	preverb
0Z6hyoqGpchajBS8Gt3c0l	Little Wings	7	33	6228	antifolk	freak folk	lofi	new weird america	slow core
6qCfgME0uizsxtpsYTgvnX	Thanksgiving	7	20	1009
1qHR9DMfOJQjvWLEfMZQlG	Beat Happening	7	37	10457	alternative pop	alternative rock	antifolk	c86	dream pop
23MIhFHpoOuhtEHZDrrnCS	The Field	7	42	19809	alternative dance	ambient	balearic	bass music	chillwave
6UU6YXQaFGQToWN6U28Dcb	Gang Gang Dance	7	34	15699	brooklyn indie	chillwave	freak folk	grave wave	indietronica
0E8Xl0rqwhKVaLB5sjErWr	Q And Not U	7	30	5298	dancepunk	emo	emo punk	math rock	noise rock
6wBUn8gMP85n8dPu6LoUcF	...And You Will Know Us by the Trail of Dead	7	40	21202	alternative rock	dancepunk	garage rock	indie rock	lofi
3xA9AB0f4BVjsSlyQc12iE	Mclusky	7	33	7299	alternative rock	dancepunk	experimental rock	lofi	math rock
7ulIMfVKiXh8ecEpAVHIAY	Electrelane	7	42	14429	antifolk	dream pop	freak folk	lofi	new weird america
