id	artist	level	popularity	followers	genre1	genre2	genre3	genre4	genre5
7emRV8AluG3d4e5T0DZiK9	Loggins & Messina	5	50	13979	album rock	bubblegum pop	classic rock	country rock	folk
0J2Ej2rMQyqaUX3G6MUISw	Ambrosia	5	46	13900	adult standards	album rock	art rock	classic rock	folk rock
3Y5abCLsMxsOLaZ8rYusSR	Pablo Cruise	5	34	3648	album rock	bubblegum pop	folk rock	mellow gold	soft rock
6jdObwsrIjSRnBbMw6lPBj	Seals and Crofts	5	51	21693	adult standards	album rock	brill building pop	bubblegum pop	classic rock
3V4FPipSnuYjtHnnAw9cZd	Pere Ubu	5	32	10262	alternative rock	art rock	canterbury scene	dance rock	experimental
5k5yIvxtsqHqWrRBF3nhSY	Kevin Ayers	5	37	7324	art rock	british blues	british folk	canterbury scene	country rock
4l8xPGtl6DHR2uvunqrl8r	CAN	5	48	49384	alternative rock	art rock	classic funk rock	dance rock	dance-punk
5iksmHDN2qZQcgFfXqIXtT	Robert Wyatt	5	39	14344	art rock	british folk	canterbury scene	chamber pop	experimental
6zHRqvws8dVeqL8D31ponr	Tim Buckley	5	46	26498	art rock	british folk	canterbury scene	country rock	experimental
2aVHDjRHRM7dcFkGwahXLG	Lee Hazlewood	5	38	8653	country rock	experimental	psychedelic rock	singer-songwriter	traditional folk
49WlsIvcUYj7Awo93hDKgf	The Walker Brothers	5	46	5863	brill building pop	british invasion	bubblegum pop	folk rock	merseybeat
3SMY2MGuaUOhuPpgRn6clw	Margo Guryan	5	34	2738
27DCwiPx5ocQsf4K43SlIL	Colin Blunstone	5	34	3203
2RnjzTi9pBPXEqOtKh4OPj	Blondie Chaplin	5	12	200
6X9rzvFSffHT68gJRZqCAu	Beckley Lamm Wilson	5	4	52
0yiSGGu3grpaH56F9znIeU	Bruce Johnston	5	23	201
2Ohpu0UE5PFDgfhUxEi0Fy	The Dictators	5	34	7987	classic garage rock	garage rock	hardcore punk	post-punk	power pop
298i00ena8XMnm9O3qlHtU	The Nerves	5	35	5377	garage pop	garage punk	garage rock	jangle pop	post-punk
46hWN2cZ7MboMi8eUmxttj	The Real Kids	5	23	1902	garage punk	garage rock	jangle pop	power pop	protopunk
4WquJweZPIK9qcfVFhTKvf	MC5	5	43	29185	blues-rock	british blues	classic funk rock	classic garage rock	classic rock
2Sp19cOHSqAUlE64hekARW	Teenage Fanclub	5	50	32678	alternative country	alternative pop	alternative rock	anti-folk	britpop
3aCS3JvkoSr84i7ge9pA9o	Game Theory	5	19	758	jangle pop	power pop	underground power pop
6HRtcKFPKPw6FtbGpvQviZ	Let's Active	5	22	1297	jangle pop	power pop
1i7YYagcULgnW5Qilsto1d	Chris Stamey	5	12	390	jangle pop	power pop
7BnikuGfXRWkGLJCWS1y9P	The Plimsouls	5	28	2885	jangle pop	power pop	pub rock	underground power pop
5GdL3YywdzweoBs0So2wYM	Any Trouble	5	16	653	jangle pop	power pop	pub rock
3MBZ7cW7vbWlM9YMYaXE9n	20/20	5	16	365	jangle pop	power pop	pub rock	underground power pop
6fW8NRC1UOz5iXvjy4lqh9	Paul Collins Beat	5	12	513	jangle pop	power pop	pub rock
1hWcYskBVGhbLnJVV8UR3x	Pez Band	5	8	174	jangle pop	power pop
2kDyODn1VxVZXZQxsEvHFG	The Spongetones	5	12	384	indie christmas	jangle pop	power pop	underground power pop
6QtGlUje9TIkLrgPZrESuk	Steve Miller Band	5	63	139455	album rock	blues-rock	classic rock	country rock	folk
5lkiCO9UQ8B23dZ1o0UV4m	Jackson Browne	5	59	109036	album rock	blues-rock	classic rock	country rock	folk
3lPQ2Fk5JOwGWAF3ORFCqH	John Mellencamp	5	61	90925	album rock	blues-rock	classic rock	country rock	electric blues
5bDxAyJiTYBat1YnFJhvEK	Joe Walsh	5	56	59930	album rock	art rock	blues-rock	british blues	classic funk rock
0cA5Tg15TwARIRZeiNT1RO	Dan Fogelberg	5	50	28258	adult standards	album rock	brill building pop	bubblegum pop	country rock
319yZVtYM9MBGqmSQnMyY6	Carole King	5	61	123211	adult standards	brill building pop	classic rock	folk	folk christmas
6yrBBtqX2gKCHCrZOYBDrB	Peter, Paul and Mary	5	52	45025	adult standards	brill building pop	bubblegum pop	christmas	folk
4HVmeVTQBgvTuvjB1JYwaf	Gilbert O'Sullivan	5	50	23395	adult standards	brill building pop	bubblegum pop	christmas	disco
4FtSnMlCVxCswABUmdhwpm	Carly Simon	5	60	70850	adult standards	album rock	brill building pop	bubblegum pop	christmas
7AC976RDJzL2asmZuz7qil	Yes	5	60	189391	album rock	art rock	blues-rock	classic rock	hard rock
2utNxkLhreF1oIfO8kQT3q	Manfred Mann's Earth Band	5	54	32402	album rock	art rock	blues-rock	british blues	classic rock
3CkvROUTQ6nRi9yQOcsB50	Genesis	5	65	315382	album rock	art rock	classic rock	dance rock	hard rock
02zGgCB9SiSPeDYMfwPJXK	Godley & Creme	5	29	3411	zolo
7tjbDPvrdvDshcpEMXKRVb	Gerry Rafferty	5	54	36688	album rock	art rock	classic rock	folk	folk christmas
0nCiidE5GgDrc5kWN3NZgZ	Emerson, Lake & Palmer	5	50	78773	album rock	art rock	blues-rock	british blues	classic rock
6w6z8m4WXX7Tub4Rb6Lu7R	Jethro Tull	5	60	207768	album rock	art rock	blues-rock	british blues	classic rock
0GbqW5TJr7n4is453VOY4C	Procol Harum	5	52	35068	album rock	art rock	blues-rock	british blues	british invasion
4CPCryKuTNNCSWoL8DEqNb	Ray Thomas	5	8	236
6WtbTdrePgFtJ26EC2K1IH	Mike Pinder	5	4	114
2XTWgA3XVWe1N4qWBTNQei	Anderson Bruford Wakeman Howe	5	25	2809	album rock	art rock	canterbury scene	neo-progressive	progressive rock
2iptQ8hQmUa7kZocEBHt7u	Jon Anderson	5	30	6929	art rock	canterbury scene	neo-progressive	pop christmas	progressive rock
6W7XIO8Ua1RIisnSf0QIoI	Steve Howe	5	30	5384	album rock	art rock	canterbury scene	jazz fusion	neo-progressive
6VWHWGvsfZm3cOsRCOqwq6	Anthony Phillips	5	27	3094	art rock	canterbury scene	neo-progressive	progressive rock	symphonic rock
4vs7NIU7kZc2Efh6yOGKEZ	Steve Hackett	5	41	16189	album rock	art rock	canterbury scene	jazz fusion	neo-progressive
5kwbFaRKf9HCFGrJPacZ7s	Caravan	5	38	11185	art rock	canterbury scene	experimental	jazz fusion	kraut rock
3Uz6jx81OY2J5K8Z4wmy2P	Camel	5	47	42155	album rock	art rock	canterbury scene	jazz fusion	progressive rock
7dtYyLTWjuZGOcweC3eD2f	Strawbs	5	33	5245	art rock	british folk	canterbury scene	progressive rock	psychedelic rock
